,loss,TP_Score,false_positives,true_negatives,false_negatives,AUC_PR,recall,precision,val_loss,val_TP_Score,val_false_positives,val_true_negatives,val_false_negatives,val_AUC_PR,val_recall,val_precision
295,0.010833372361958027,9578.0,4556.0,955256.0,7.0,0.6569640636444092,0.9992696642875671,0.6776567101478577,0.01769823580980301,3093.0,1207.0,318734.0,99.0,0.6593918800354004,0.9689849615097046,0.7193022966384888
296,0.014694590121507645,9569.0,5689.0,954123.0,16.0,0.5960025787353516,0.9983307123184204,0.6271464228630066,0.020552324131131172,3116.0,2270.0,317671.0,76.0,0.5270955562591553,0.976190447807312,0.5785369277000427
297,0.014724993146955967,9573.0,6291.0,953521.0,12.0,0.5612659454345703,0.9987480640411377,0.6034417748451233,0.01771106757223606,3111.0,1568.0,318373.0,81.0,0.63102126121521,0.9746240377426147,0.6648856401443481
298,0.011880754493176937,9577.0,4991.0,954821.0,8.0,0.6306172013282776,0.9991653561592102,0.6573997735977173,0.01642255298793316,3102.0,1321.0,318620.0,90.0,0.6636821627616882,0.9718044996261597,0.7013339400291443
299,0.014241404831409454,9569.0,5777.0,954035.0,16.0,0.587852954864502,0.9983307123184204,0.6235501170158386,0.01971353590488434,3116.0,1542.0,318399.0,76.0,0.630634605884552,0.976190447807312,0.6689566373825073
300,0.009800895117223263,9577.0,4038.0,955774.0,8.0,0.6765853762626648,0.9991653561592102,0.7034153342247009,0.021033527329564095,3132.0,1887.0,318054.0,60.0,0.5617178082466125,0.981203019618988,0.6240286827087402
301,0.010194050148129463,9581.0,4088.0,955724.0,4.0,0.6736953258514404,0.9995827078819275,0.7009291052818298,0.01843964494764805,3102.0,1320.0,318621.0,90.0,0.6634137630462646,0.9718044996261597,0.7014925479888916
302,0.013523321598768234,9578.0,5643.0,954169.0,7.0,0.6015041470527649,0.9992696642875671,0.6292622089385986,0.01986146718263626,3116.0,1655.0,318286.0,76.0,0.6194196939468384,0.976190447807312,0.653112530708313
303,0.012847189791500568,9575.0,5389.0,954423.0,10.0,0.6062888503074646,0.9989566802978516,0.6398690342903137,0.021516799926757812,3123.0,1815.0,318126.0,69.0,0.5924603939056396,0.978383481502533,0.6324422955513
304,0.013009761460125446,9574.0,4765.0,955047.0,11.0,0.6418640613555908,0.9988523721694946,0.6676895022392273,0.02220339886844158,3133.0,2103.0,317838.0,59.0,0.5539721846580505,0.9815163016319275,0.5983574986457825
305,0.016448698937892914,9568.0,6098.0,953714.0,17.0,0.582092821598053,0.9982264041900635,0.610749363899231,0.029019691050052643,3151.0,3172.0,316769.0,41.0,0.45784837007522583,0.9871553778648376,0.49833938479423523
306,0.011448882520198822,9577.0,4741.0,955071.0,8.0,0.6355589628219604,0.9991653561592102,0.6688783168792725,0.014546303078532219,3105.0,1283.0,318658.0,87.0,0.6665470600128174,0.972744345664978,0.7076116800308228
307,0.013581990264356136,9572.0,4944.0,954868.0,13.0,0.6284584403038025,0.998643696308136,0.659410297870636,0.028742177411913872,3115.0,2164.0,317777.0,77.0,0.5534747242927551,0.9758771657943726,0.5900738835334778
308,0.009968146681785583,9582.0,4186.0,955626.0,3.0,0.6721599102020264,0.9996870160102844,0.6959616541862488,0.01583890989422798,3098.0,1308.0,318633.0,94.0,0.6699304580688477,0.9705513715744019,0.7031320929527283
309,0.016261015087366104,9564.0,6565.0,953247.0,21.0,0.5480847358703613,0.9978090524673462,0.5929691791534424,0.01732279360294342,3110.0,1633.0,318308.0,82.0,0.5897638201713562,0.9743107557296753,0.6557031273841858
310,0.012290943413972855,9575.0,5024.0,954788.0,10.0,0.6201998591423035,0.9989566802978516,0.6558668613433838,0.01986299455165863,3120.0,1960.0,317981.0,72.0,0.5580353736877441,0.9774436354637146,0.6141732335090637
311,0.010247446596622467,9580.0,4150.0,955662.0,5.0,0.6689797043800354,0.9994783401489258,0.6977421641349792,0.01866772212088108,3106.0,1526.0,318415.0,86.0,0.6373569965362549,0.9730576276779175,0.670552670955658
312,0.010383304208517075,9582.0,4262.0,955550.0,3.0,0.6690731644630432,0.9996870160102844,0.6921409964561462,0.022670699283480644,3140.0,2030.0,317911.0,52.0,0.5790373682975769,0.9837092757225037,0.6073501110076904
313,0.014491792768239975,9570.0,5485.0,954327.0,15.0,0.6046509146690369,0.9984350800514221,0.6356692314147949,0.02590842917561531,3140.0,2794.0,317147.0,52.0,0.48611196875572205,0.9837092757225037,0.5291540026664734
314,0.013072650879621506,9575.0,5605.0,954207.0,10.0,0.5944286584854126,0.9989566802978516,0.6307641863822937,0.01618189737200737,3111.0,1342.0,318599.0,81.0,0.6602887511253357,0.9746240377426147,0.698630154132843
315,0.01100574154406786,9574.0,4252.0,955560.0,11.0,0.661556601524353,0.9988523721694946,0.6924634575843811,0.021013982594013214,3122.0,2226.0,317715.0,70.0,0.5176413655281067,0.9780701994895935,0.5837696194648743
316,0.01503547839820385,9568.0,6328.0,953484.0,17.0,0.5613739490509033,0.9982264041900635,0.6019124388694763,0.023184632882475853,3134.0,2415.0,317526.0,58.0,0.5231737494468689,0.9818295836448669,0.564786434173584
317,0.014061219058930874,9572.0,5963.0,953849.0,13.0,0.5698891282081604,0.998643696308136,0.616157054901123,0.019632527604699135,3133.0,1831.0,318110.0,59.0,0.5599097609519958,0.9815163016319275,0.6311442255973816
318,0.01117973867803812,9577.0,4276.0,955536.0,8.0,0.6572871804237366,0.9991653561592102,0.6913303732872009,0.016190186142921448,3107.0,1356.0,318585.0,85.0,0.653881847858429,0.9733709096908569,0.6961684823036194
319,0.015139416791498661,9573.0,5774.0,954038.0,12.0,0.5833324193954468,0.9987480640411377,0.6237701177597046,0.025082644075155258,3131.0,2741.0,317200.0,61.0,0.47372880578041077,0.9808897376060486,0.533208429813385
320,0.015050053596496582,9563.0,5997.0,953815.0,22.0,0.5651017427444458,0.9977047443389893,0.6145886778831482,0.019497619941830635,3110.0,1706.0,318235.0,82.0,0.5960627198219299,0.9743107557296753,0.6457641124725342
321,0.012246849946677685,9576.0,4899.0,954913.0,9.0,0.6229845285415649,0.9990610480308533,0.6615543961524963,0.022123808041214943,3122.0,1836.0,318105.0,70.0,0.5897699594497681,0.9780701994895935,0.6296893954277039
322,0.013479845598340034,9575.0,4967.0,954845.0,10.0,0.6193573474884033,0.9989566802978516,0.6584376096725464,0.019649550318717957,3113.0,1752.0,318189.0,79.0,0.5903136134147644,0.9752506017684937,0.639876663684845
323,0.011018693447113037,9582.0,4306.0,955506.0,3.0,0.6619086861610413,0.9996870160102844,0.6899481415748596,0.01656855270266533,3090.0,1301.0,318640.0,102.0,0.6684598922729492,0.9680451154708862,0.7037121653556824
324,0.011821823194622993,9581.0,4569.0,955243.0,4.0,0.6534256935119629,0.9995827078819275,0.6771024465560913,0.026829270645976067,3133.0,2501.0,317440.0,59.0,0.5210129022598267,0.9815163016319275,0.5560880303382874
325,0.01152751687914133,9577.0,4663.0,955149.0,8.0,0.6428123712539673,0.9991653561592102,0.672542154788971,0.017793698236346245,3111.0,1540.0,318401.0,81.0,0.636806845664978,0.9746240377426147,0.6688883900642395
326,0.01061029452830553,9580.0,4286.0,955526.0,5.0,0.6655956506729126,0.9994783401489258,0.690898597240448,0.023010285571217537,3124.0,1901.0,318040.0,68.0,0.5954802632331848,0.9786967635154724,0.6216915249824524
327,0.014608289115130901,9569.0,5976.0,953836.0,16.0,0.5807257294654846,0.9983307123184204,0.615567684173584,0.020108146592974663,3131.0,1742.0,318199.0,61.0,0.6079312562942505,0.9808897376060486,0.642520010471344
328,0.013718763366341591,9570.0,5390.0,954422.0,15.0,0.6089304685592651,0.9984350800514221,0.6397058963775635,0.04578613117337227,3149.0,4868.0,315073.0,43.0,0.355133593082428,0.9865288138389587,0.3927903175354004
329,0.01321002934128046,9571.0,5558.0,954254.0,14.0,0.5921309590339661,0.998539388179779,0.6326260566711426,0.017688177525997162,3113.0,1449.0,318492.0,79.0,0.6411834359169006,0.9752506017684937,0.6823761463165283
330,0.010813826695084572,9576.0,4302.0,955510.0,9.0,0.6631568074226379,0.9990610480308533,0.6900129914283752,0.02069222927093506,3119.0,1496.0,318445.0,73.0,0.6450797319412231,0.9771303534507751,0.6758396625518799
331,0.01291387528181076,9572.0,5173.0,954639.0,13.0,0.6140058636665344,0.998643696308136,0.6491692066192627,0.01555542554706335,3094.0,1187.0,318754.0,98.0,0.6772719621658325,0.969298243522644,0.7227283120155334
332,0.009827589616179466,9579.0,3732.0,956080.0,6.0,0.6968200206756592,0.9993740320205688,0.7196303606033325,0.02153901942074299,3120.0,1771.0,318170.0,72.0,0.5774903297424316,0.9774436354637146,0.6379063725471497
333,0.011369694024324417,9575.0,4645.0,955167.0,10.0,0.648118793964386,0.9989566802978516,0.6733474135398865,0.01867600344121456,3117.0,1582.0,318359.0,75.0,0.6222885847091675,0.9765037298202515,0.6633326411247253
334,0.014956826344132423,9573.0,6083.0,953729.0,12.0,0.5766420960426331,0.9987480640411377,0.6114588379859924,0.020047908648848534,3125.0,1827.0,318114.0,67.0,0.5930303335189819,0.9790100455284119,0.6310581564903259
335,0.01276580709964037,9577.0,5065.0,954747.0,8.0,0.6278116106987,0.9991653561592102,0.6540772914886475,0.022047482430934906,3120.0,1801.0,318140.0,72.0,0.6016041040420532,0.9774436354637146,0.6340174674987793
336,0.013786270283162594,9570.0,5696.0,954116.0,15.0,0.595668613910675,0.9984350800514221,0.6268832683563232,0.01868165098130703,3118.0,1518.0,318423.0,74.0,0.6371956467628479,0.9768170714378357,0.6725625395774841
337,0.014409834519028664,9567.0,5754.0,954058.0,18.0,0.5903663635253906,0.9981220364570618,0.6244370341300964,0.023419687524437904,3129.0,2022.0,317919.0,63.0,0.5680060386657715,0.9802631735801697,0.6074548363685608
338,0.011254439130425453,9582.0,4750.0,955062.0,3.0,0.6439365148544312,0.9996870160102844,0.668573796749115,0.01650444231927395,3114.0,1395.0,318546.0,78.0,0.654864490032196,0.9755638837814331,0.6906187534332275
339,0.010469949804246426,9576.0,4207.0,955605.0,9.0,0.6733637452125549,0.9990610480308533,0.6947689056396484,0.02262825146317482,3122.0,1978.0,317963.0,70.0,0.5766244530677795,0.9780701994895935,0.612156867980957
340,0.009612325578927994,9581.0,4081.0,955731.0,4.0,0.6799874305725098,0.9995827078819275,0.7012882232666016,0.018372291699051857,3107.0,1420.0,318521.0,85.0,0.6568552851676941,0.9733709096908569,0.6863265037536621
341,0.010791918262839317,9578.0,4555.0,955257.0,7.0,0.6530675292015076,0.9992696642875671,0.6777046918869019,0.021958017721772194,3116.0,1611.0,318330.0,76.0,0.6267659068107605,0.976190447807312,0.6591918468475342
342,0.011781090870499611,9576.0,4772.0,955040.0,9.0,0.640401303768158,0.9990610480308533,0.6674100756645203,0.016869530081748962,3093.0,1488.0,318453.0,99.0,0.6351385712623596,0.9689849615097046,0.6751800775527954
343,0.013449621386826038,9572.0,5536.0,954276.0,13.0,0.5978935956954956,0.998643696308136,0.6335716247558594,0.017051750794053078,3098.0,1318.0,318623.0,94.0,0.6617410182952881,0.9705513715744019,0.7015398740768433
344,0.009820312261581421,9581.0,4028.0,955784.0,4.0,0.6762163043022156,0.9995827078819275,0.7040194272994995,0.020258115604519844,3106.0,1537.0,318404.0,86.0,0.63629549741745,0.9730576276779175,0.6689640283584595
345,0.010896262712776661,9576.0,4364.0,955448.0,9.0,0.6610475182533264,0.9990610480308533,0.6869440674781799,0.020393650978803635,3119.0,1752.0,318189.0,73.0,0.6059347987174988,0.9771303534507751,0.6403202414512634
346,0.014017865993082523,9566.0,5421.0,954391.0,19.0,0.6081748604774475,0.9980177283287048,0.6382865309715271,0.023729398846626282,3134.0,2229.0,317712.0,58.0,0.5440351963043213,0.9818295836448669,0.5843744277954102
347,0.011689070612192154,9577.0,4698.0,955114.0,8.0,0.6401904225349426,0.9991653561592102,0.6708931922912598,0.020474623888731003,3121.0,2196.0,317745.0,71.0,0.5399439930915833,0.977756917476654,0.586985170841217
348,0.010568460449576378,9580.0,4427.0,955385.0,5.0,0.6479002237319946,0.9994783401489258,0.6839437484741211,0.016913114115595818,3105.0,1319.0,318622.0,87.0,0.6604699492454529,0.972744345664978,0.7018535137176514
349,0.015764832496643066,9574.0,5944.0,953868.0,11.0,0.5812067985534668,0.9988523721694946,0.6169609427452087,0.01959882490336895,3111.0,1694.0,318247.0,81.0,0.6057096719741821,0.9746240377426147,0.6474505662918091
350,0.010359718464314938,9576.0,4412.0,955400.0,9.0,0.6597664952278137,0.9990610480308533,0.684586763381958,0.016773173585534096,3099.0,1396.0,318545.0,93.0,0.6536592245101929,0.9708646535873413,0.689432680606842
351,0.009704390540719032,9579.0,4148.0,955664.0,6.0,0.6764420866966248,0.9993740320205688,0.6978217959403992,0.01753847487270832,3104.0,1416.0,318525.0,88.0,0.6532096862792969,0.9724310636520386,0.6867256760597229
352,0.009736082516610622,9578.0,3842.0,955970.0,7.0,0.689863920211792,0.9992696642875671,0.7137109041213989,0.03695305436849594,3150.0,2650.0,317291.0,42.0,0.4974595308303833,0.9868420958518982,0.5431034564971924
353,0.012915962375700474,9571.0,5334.0,954478.0,14.0,0.6070509552955627,0.998539388179779,0.6421335339546204,0.019146444275975227,3125.0,1595.0,318346.0,67.0,0.6078401803970337,0.9790100455284119,0.6620762944221497
354,0.011418015696108341,9573.0,4142.0,955670.0,12.0,0.6676512360572815,0.9987480640411377,0.6979948878288269,0.02446751482784748,3129.0,2307.0,317634.0,63.0,0.5100423097610474,0.9802631735801697,0.5756070613861084
355,0.011770845390856266,9578.0,5011.0,954801.0,7.0,0.6224260330200195,0.9992696642875671,0.6565220355987549,0.0199894942343235,3111.0,1589.0,318352.0,81.0,0.624963641166687,0.9746240377426147,0.6619148850440979
356,0.016346696764230728,9564.0,6159.0,953653.0,21.0,0.5717038512229919,0.9978090524673462,0.6082808375358582,0.024486931040883064,3133.0,2621.0,317320.0,59.0,0.47913628816604614,0.9815163016319275,0.5444908142089844
357,0.014066318050026894,9573.0,6155.0,953657.0,12.0,0.5641111731529236,0.9987480640411377,0.6086597442626953,0.017027568072080612,3102.0,1472.0,318469.0,90.0,0.6324697136878967,0.9718044996261597,0.6781810522079468
358,0.00971616618335247,9579.0,3864.0,955948.0,6.0,0.6801952123641968,0.9993740320205688,0.7125641703605652,0.015947088599205017,3105.0,1211.0,318730.0,87.0,0.6818342804908752,0.972744345664978,0.7194161415100098
359,0.009987824596464634,9579.0,4048.0,955764.0,6.0,0.672879159450531,0.9993740320205688,0.7029426693916321,0.015866177156567574,3091.0,1112.0,318829.0,101.0,0.6968384981155396,0.9683583974838257,0.7354270815849304
360,0.014628458768129349,9569.0,5833.0,953979.0,16.0,0.5852083563804626,0.9983307123184204,0.6212829351425171,0.02011725679039955,3122.0,1623.0,318318.0,70.0,0.6225107312202454,0.9780701994895935,0.6579557657241821
361,0.011830606497824192,9575.0,4725.0,955087.0,10.0,0.6384392380714417,0.9989566802978516,0.6695803999900818,0.01713550090789795,3108.0,1316.0,318625.0,84.0,0.6637415885925293,0.9736841917037964,0.702531635761261
362,0.010400748811662197,9578.0,4088.0,955724.0,7.0,0.6753167510032654,0.9992696642875671,0.7008634805679321,0.015614261850714684,3083.0,1097.0,318844.0,109.0,0.6971208453178406,0.9658521413803101,0.7375597953796387
363,0.013930213637650013,9573.0,4976.0,954836.0,12.0,0.6190577745437622,0.9987480640411377,0.6579833626747131,0.020502785220742226,3126.0,1717.0,318224.0,66.0,0.5786550045013428,0.9793233275413513,0.6454676985740662
364,0.011622507125139236,9577.0,4705.0,955107.0,8.0,0.63581383228302,0.9991653561592102,0.6705643534660339,0.019017186015844345,3119.0,1733.0,318208.0,73.0,0.6085327863693237,0.9771303534507751,0.6428276896476746
365,0.011472271755337715,9573.0,4393.0,955419.0,12.0,0.6537878513336182,0.9987480640411377,0.6854503750801086,0.017238423228263855,3122.0,1447.0,318494.0,70.0,0.6427613496780396,0.9780701994895935,0.6833004951477051
366,0.009462647140026093,9579.0,3671.0,956141.0,6.0,0.6952629089355469,0.9993740320205688,0.7229434251785278,0.018514107912778854,3114.0,1372.0,318569.0,78.0,0.6580144762992859,0.9755638837814331,0.6941596269607544
367,0.0110958032310009,9579.0,4320.0,955492.0,6.0,0.6669443249702454,0.9993740320205688,0.6891862750053406,0.018559923395514488,3097.0,1695.0,318246.0,95.0,0.6035027503967285,0.9702380895614624,0.6462854743003845
368,0.013356203213334084,9572.0,5510.0,954302.0,13.0,0.5972302556037903,0.998643696308136,0.6346638202667236,0.01611325517296791,3104.0,1420.0,318521.0,88.0,0.6392141580581665,0.9724310636520386,0.686118483543396
369,0.01099832821637392,9576.0,4308.0,955504.0,9.0,0.658499538898468,0.9990610480308533,0.689714789390564,0.017301693558692932,3103.0,1318.0,318623.0,89.0,0.6593250036239624,0.9721177816390991,0.7018774151802063
370,0.010661937296390533,9579.0,4261.0,955551.0,6.0,0.6596361398696899,0.9993740320205688,0.6921243071556091,0.01562611758708954,3096.0,1119.0,318822.0,96.0,0.6957386136054993,0.969924807548523,0.7345196008682251
371,0.008802903816103935,9580.0,3370.0,956442.0,5.0,0.7170960307121277,0.9994783401489258,0.7397683262825012,0.01651337370276451,3083.0,1229.0,318712.0,109.0,0.6746218204498291,0.9658521413803101,0.7149814367294312
372,0.00947570987045765,9579.0,3595.0,956217.0,6.0,0.702580988407135,0.9993740320205688,0.7271140217781067,0.015492971986532211,3111.0,1308.0,318633.0,81.0,0.6632463335990906,0.9746240377426147,0.7040054202079773
373,0.011328399181365967,9573.0,4228.0,955584.0,12.0,0.6680383682250977,0.9987480640411377,0.6936454176902771,0.01998993381857872,3117.0,1676.0,318265.0,75.0,0.6117671728134155,0.9765037298202515,0.6503233909606934
374,0.010656368918716908,9576.0,4102.0,955710.0,9.0,0.672748863697052,0.9990610480308533,0.7001023292541504,0.01660560630261898,3095.0,1212.0,318729.0,97.0,0.6795902848243713,0.9696115255355835,0.7185976505279541
375,0.014617902226746082,9572.0,5501.0,954311.0,13.0,0.603178858757019,0.998643696308136,0.6350427865982056,0.025342416018247604,3130.0,2459.0,317482.0,62.0,0.5230870246887207,0.9805764555931091,0.560028612613678
376,0.013345606625080109,9573.0,5920.0,953892.0,12.0,0.5851978063583374,0.9987480640411377,0.6178919672966003,0.021210219711065292,3124.0,1683.0,318258.0,68.0,0.5920926928520203,0.9786967635154724,0.6498855948448181
377,0.01148267276585102,9578.0,4693.0,955119.0,7.0,0.6445428729057312,0.9992696642875671,0.6711512804031372,0.017130861058831215,3106.0,1297.0,318644.0,86.0,0.6705327033996582,0.9730576276779175,0.7054281234741211
378,0.014499631710350513,9572.0,5619.0,954193.0,13.0,0.5978935956954956,0.998643696308136,0.6301099061965942,0.019594291225075722,3123.0,1770.0,318171.0,69.0,0.5974317193031311,0.978383481502533,0.6382587552070618
379,0.012372194789350033,9574.0,4861.0,954951.0,11.0,0.6392492651939392,0.9988523721694946,0.6632490754127502,0.020334331318736076,3118.0,1621.0,318320.0,74.0,0.6256104707717896,0.9768170714378357,0.6579447388648987
380,0.010224740952253342,9579.0,4236.0,955576.0,6.0,0.6709579825401306,0.9993740320205688,0.6933767795562744,0.017071431502699852,3103.0,1290.0,318651.0,89.0,0.6742225289344788,0.9721177816390991,0.7063510417938232
381,0.012367338873445988,9574.0,5049.0,954763.0,11.0,0.6227414608001709,0.9988523721694946,0.6547220349311829,0.01645132154226303,3096.0,1197.0,318744.0,96.0,0.654911994934082,0.969924807548523,0.7211740016937256
382,0.010366260074079037,9578.0,3950.0,955862.0,7.0,0.6681076288223267,0.9992696642875671,0.7080129981040955,0.0272743608802557,3135.0,2244.0,317697.0,57.0,0.5443651080131531,0.9821428656578064,0.5828220844268799
383,0.010833846405148506,9576.0,4393.0,955419.0,9.0,0.654277503490448,0.9990610480308533,0.6855179071426392,0.02056501805782318,3111.0,1722.0,318219.0,81.0,0.6050347089767456,0.9746240377426147,0.643699586391449
384,0.011543985456228256,9575.0,4443.0,955369.0,10.0,0.647376298904419,0.9989566802978516,0.6830503344535828,0.01809581369161606,3105.0,1541.0,318400.0,87.0,0.6237731575965881,0.972744345664978,0.6683168411254883
385,0.01084720529615879,9577.0,4369.0,955443.0,8.0,0.6541862487792969,0.9991653561592102,0.6867201924324036,0.016485605388879776,3099.0,1328.0,318613.0,93.0,0.6577745079994202,0.9708646535873413,0.7000225782394409
386,0.009496418759226799,9581.0,3787.0,956025.0,4.0,0.6884969472885132,0.9995827078819275,0.7167115211486816,0.019994167611002922,3096.0,1366.0,318575.0,96.0,0.6639822125434875,0.969924807548523,0.6938592791557312
387,0.013627284206449986,9572.0,5754.0,954058.0,13.0,0.5928816199302673,0.998643696308136,0.6245595812797546,0.016534673050045967,3118.0,1552.0,318389.0,74.0,0.6251087188720703,0.9768170714378357,0.667665958404541
388,0.012880418449640274,9574.0,4997.0,954815.0,11.0,0.6289631128311157,0.9988523721694946,0.6570585370063782,0.019971298053860664,3121.0,1689.0,318252.0,71.0,0.6147528886795044,0.977756917476654,0.648856520652771
389,0.009909342974424362,9577.0,4139.0,955673.0,8.0,0.670634388923645,0.9991653561592102,0.6982356309890747,0.01675538346171379,3111.0,1298.0,318643.0,81.0,0.6413633823394775,0.9746240377426147,0.7056021690368652
390,0.009323413483798504,9581.0,3599.0,956213.0,4.0,0.6983554363250732,0.9995827078819275,0.7269347310066223,0.016073055565357208,3097.0,1078.0,318863.0,95.0,0.7071790099143982,0.9702380895614624,0.7417964339256287
391,0.012526748701930046,9575.0,4512.0,955300.0,10.0,0.6524525880813599,0.9989566802978516,0.6797046661376953,0.021067745983600616,3112.0,1819.0,318122.0,80.0,0.5920466184616089,0.9749373197555542,0.6311092972755432
392,0.010579312220215797,9579.0,4350.0,955462.0,6.0,0.6642529368400574,0.9993740320205688,0.687701940536499,0.027622224763035774,3140.0,2279.0,317662.0,52.0,0.5499454140663147,0.9837092757225037,0.5794426798820496
